"(2, 3)","(2, 6)","(2, 7)","(2, 8)","(2, 9)","(2, 10)","(2, 11)","(3, 6)","(3, 7)","(3, 8)","(3, 9)","(3, 10)","(3, 11)","(6, 7)","(6, 8)","(6, 9)","(6, 10)","(6, 11)","(7, 8)","(7, 9)","(7, 10)","(7, 11)","(8, 9)","(8, 10)","(8, 11)","(9, 10)","(9, 11)","(10, 11)","(2, 3, 6)","(2, 3, 7)","(2, 3, 8)","(2, 3, 9)","(2, 3, 10)","(2, 3, 11)","(2, 6, 7)","(2, 6, 8)","(2, 6, 9)","(2, 6, 10)","(2, 6, 11)","(2, 7, 8)","(2, 7, 9)","(2, 7, 10)","(2, 7, 11)","(2, 8, 9)","(2, 8, 10)","(2, 8, 11)","(2, 9, 10)","(2, 9, 11)","(2, 10, 11)","(3, 6, 7)","(3, 6, 8)","(3, 6, 9)","(3, 6, 10)","(3, 6, 11)","(3, 7, 8)","(3, 7, 9)","(3, 7, 10)","(3, 7, 11)","(3, 8, 9)","(3, 8, 10)","(3, 8, 11)","(3, 9, 10)","(3, 9, 11)","(3, 10, 11)","(6, 7, 8)","(6, 7, 9)","(6, 7, 10)","(6, 7, 11)","(6, 8, 9)","(6, 8, 10)","(6, 8, 11)","(6, 9, 10)","(6, 9, 11)","(6, 10, 11)","(7, 8, 9)","(7, 8, 10)","(7, 8, 11)","(7, 9, 10)","(7, 9, 11)","(7, 10, 11)","(8, 9, 10)","(8, 9, 11)","(8, 10, 11)","(9, 10, 11)","(2, 3, 6, 7)","(2, 3, 6, 8)","(2, 3, 6, 9)","(2, 3, 6, 10)","(2, 3, 6, 11)","(2, 3, 7, 8)","(2, 3, 7, 9)","(2, 3, 7, 10)","(2, 3, 7, 11)","(2, 3, 8, 9)","(2, 3, 8, 10)","(2, 3, 8, 11)","(2, 3, 9, 10)","(2, 3, 9, 11)","(2, 3, 10, 11)","(2, 6, 7, 8)","(2, 6, 7, 9)","(2, 6, 7, 10)","(2, 6, 7, 11)","(2, 6, 8, 9)","(2, 6, 8, 10)","(2, 6, 8, 11)","(2, 6, 9, 10)","(2, 6, 9, 11)","(2, 6, 10, 11)","(2, 7, 8, 9)","(2, 7, 8, 10)","(2, 7, 8, 11)","(2, 7, 9, 10)","(2, 7, 9, 11)","(2, 7, 10, 11)","(2, 8, 9, 10)","(2, 8, 9, 11)","(2, 8, 10, 11)","(2, 9, 10, 11)","(3, 6, 7, 8)","(3, 6, 7, 9)","(3, 6, 7, 10)","(3, 6, 7, 11)","(3, 6, 8, 9)","(3, 6, 8, 10)","(3, 6, 8, 11)","(3, 6, 9, 10)","(3, 6, 9, 11)","(3, 6, 10, 11)","(3, 7, 8, 9)","(3, 7, 8, 10)","(3, 7, 8, 11)","(3, 7, 9, 10)","(3, 7, 9, 11)","(3, 7, 10, 11)","(3, 8, 9, 10)","(3, 8, 9, 11)","(3, 8, 10, 11)","(3, 9, 10, 11)","(6, 7, 8, 9)","(6, 7, 8, 10)","(6, 7, 8, 11)","(6, 7, 9, 10)","(6, 7, 9, 11)","(6, 7, 10, 11)","(6, 8, 9, 10)","(6, 8, 9, 11)","(6, 8, 10, 11)","(6, 9, 10, 11)","(7, 8, 9, 10)","(7, 8, 9, 11)","(7, 8, 10, 11)","(7, 9, 10, 11)","(8, 9, 10, 11)","(2, 3, 6, 7, 8)","(2, 3, 6, 7, 9)","(2, 3, 6, 7, 10)","(2, 3, 6, 7, 11)","(2, 3, 6, 8, 9)","(2, 3, 6, 8, 10)","(2, 3, 6, 8, 11)","(2, 3, 6, 9, 10)","(2, 3, 6, 9, 11)","(2, 3, 6, 10, 11)","(2, 3, 7, 8, 9)","(2, 3, 7, 8, 10)","(2, 3, 7, 8, 11)","(2, 3, 7, 9, 10)","(2, 3, 7, 9, 11)","(2, 3, 7, 10, 11)","(2, 3, 8, 9, 10)","(2, 3, 8, 9, 11)","(2, 3, 8, 10, 11)","(2, 3, 9, 10, 11)","(2, 6, 7, 8, 9)","(2, 6, 7, 8, 10)","(2, 6, 7, 8, 11)","(2, 6, 7, 9, 10)","(2, 6, 7, 9, 11)","(2, 6, 7, 10, 11)","(2, 6, 8, 9, 10)","(2, 6, 8, 9, 11)","(2, 6, 8, 10, 11)","(2, 6, 9, 10, 11)","(2, 7, 8, 9, 10)","(2, 7, 8, 9, 11)","(2, 7, 8, 10, 11)","(2, 7, 9, 10, 11)","(2, 8, 9, 10, 11)","(3, 6, 7, 8, 9)","(3, 6, 7, 8, 10)","(3, 6, 7, 8, 11)","(3, 6, 7, 9, 10)","(3, 6, 7, 9, 11)","(3, 6, 7, 10, 11)","(3, 6, 8, 9, 10)","(3, 6, 8, 9, 11)","(3, 6, 8, 10, 11)","(3, 6, 9, 10, 11)","(3, 7, 8, 9, 10)","(3, 7, 8, 9, 11)","(3, 7, 8, 10, 11)","(3, 7, 9, 10, 11)","(3, 8, 9, 10, 11)","(6, 7, 8, 9, 10)","(6, 7, 8, 9, 11)","(6, 7, 8, 10, 11)","(6, 7, 9, 10, 11)","(6, 8, 9, 10, 11)","(7, 8, 9, 10, 11)","(2, 3, 6, 7, 8, 9)","(2, 3, 6, 7, 8, 10)","(2, 3, 6, 7, 8, 11)","(2, 3, 6, 7, 9, 10)","(2, 3, 6, 7, 9, 11)","(2, 3, 6, 7, 10, 11)","(2, 3, 6, 8, 9, 10)","(2, 3, 6, 8, 9, 11)","(2, 3, 6, 8, 10, 11)","(2, 3, 6, 9, 10, 11)","(2, 3, 7, 8, 9, 10)","(2, 3, 7, 8, 9, 11)","(2, 3, 7, 8, 10, 11)","(2, 3, 7, 9, 10, 11)","(2, 3, 8, 9, 10, 11)","(2, 6, 7, 8, 9, 10)","(2, 6, 7, 8, 9, 11)","(2, 6, 7, 8, 10, 11)","(2, 6, 7, 9, 10, 11)","(2, 6, 8, 9, 10, 11)","(2, 7, 8, 9, 10, 11)","(3, 6, 7, 8, 9, 10)","(3, 6, 7, 8, 9, 11)","(3, 6, 7, 8, 10, 11)","(3, 6, 7, 9, 10, 11)","(3, 6, 8, 9, 10, 11)","(3, 7, 8, 9, 10, 11)","(6, 7, 8, 9, 10, 11)","(2, 3, 6, 7, 8, 9, 10)","(2, 3, 6, 7, 8, 9, 11)","(2, 3, 6, 7, 8, 10, 11)","(2, 3, 6, 7, 9, 10, 11)","(2, 3, 6, 8, 9, 10, 11)","(2, 3, 7, 8, 9, 10, 11)","(2, 6, 7, 8, 9, 10, 11)","(3, 6, 7, 8, 9, 10, 11)","(2, 3, 6, 7, 8, 9, 10, 11)"
0.9226713532513181,0.9244288224956063,0.9191564147627417,0.9367311072056239,0.9314586994727593,0.9209138840070299,0.9103690685413005,0.8418277680140598,0.859402460456942,0.9156414762741653,0.9420035149384886,0.8031634446397188,0.7961335676625659,0.8418277680140598,0.9138840070298769,0.9349736379613357,0.7662565905096661,0.8014059753954306,0.8963093145869947,0.929701230228471,0.8453427065026362,0.9138840070298769,0.9244288224956063,0.9068541300527241,0.9191564147627417,0.929701230228471,0.9261862917398945,0.7697715289982425,0.9349736379613357,0.9191564147627417,0.9384885764499121,0.9490333919156415,0.9384885764499121,0.9314586994727593,0.9173989455184535,0.9472759226713533,0.9244288224956063,0.9068541300527241,0.9261862917398945,0.929701230228471,0.9437609841827768,0.9332161687170475,0.9138840070298769,0.9437609841827768,0.9490333919156415,0.9314586994727593,0.9384885764499121,0.929701230228471,0.9314586994727593,0.8488576449912126,0.9191564147627417,0.9437609841827768,0.8295254833040422,0.8717047451669596,0.9068541300527241,0.9490333919156415,0.8646748681898067,0.9086115992970123,0.9402460456942003,0.9244288224956063,0.9156414762741653,0.9472759226713533,0.9437609841827768,0.8383128295254832,0.9103690685413005,0.9279437609841827,0.8383128295254832,0.9209138840070299,0.9420035149384886,0.9068541300527241,0.9490333919156415,0.9332161687170475,0.9420035149384886,0.8224956063268892,0.9367311072056239,0.9086115992970123,0.9332161687170475,0.929701230228471,0.9209138840070299,0.9121265377855887,0.9332161687170475,0.9367311072056239,0.9420035149384886,0.945518453427065,0.9314586994727593,0.9525483304042179,0.9420035149384886,0.9402460456942003,0.9420035149384886,0.9402460456942003,0.9420035149384886,0.9402460456942003,0.9261862917398945,0.9578207381370826,0.9437609841827768,0.9420035149384886,0.9595782073813708,0.9472759226713533,0.9349736379613357,0.9367311072056239,0.9244288224956063,0.9314586994727593,0.9349736379613357,0.9384885764499121,0.9507908611599297,0.9490333919156415,0.9367311072056239,0.9367311072056239,0.9402460456942003,0.9420035149384886,0.9437609841827768,0.929701230228471,0.9402460456942003,0.9332161687170475,0.9261862917398945,0.9384885764499121,0.9261862917398945,0.9507908611599297,0.9349736379613357,0.9173989455184535,0.945518453427065,0.8629173989455184,0.9226713532513181,0.9543057996485061,0.9261862917398945,0.9543057996485061,0.9367311072056239,0.9490333919156415,0.8629173989455184,0.9507908611599297,0.9209138840070299,0.9279437609841827,0.9507908611599297,0.9472759226713533,0.9367311072056239,0.9490333919156415,0.9402460456942003,0.9420035149384886,0.9595782073813708,0.9420035149384886,0.9191564147627417,0.9367311072056239,0.9314586994727593,0.9402460456942003,0.9244288224956063,0.9402460456942003,0.9490333919156415,0.9543057996485061,0.9490333919156415,0.9314586994727593,0.9367311072056239,0.9402460456942003,0.9420035149384886,0.9525483304042179,0.9490333919156415,0.9437609841827768,0.9420035149384886,0.9402460456942003,0.9525483304042179,0.9525483304042179,0.9666080843585237,0.9437609841827768,0.9543057996485061,0.9367311072056239,0.9490333919156415,0.9402460456942003,0.9437609841827768,0.9420035149384886,0.9367311072056239,0.9525483304042179,0.9560632688927944,0.9507908611599297,0.9525483304042179,0.9525483304042179,0.9384885764499121,0.945518453427065,0.9437609841827768,0.9314586994727593,0.9367311072056239,0.9349736379613357,0.9490333919156415,0.945518453427065,0.9507908611599297,0.9349736379613357,0.9367311072056239,0.9314586994727593,0.9525483304042179,0.9437609841827768,0.9578207381370826,0.9525483304042179,0.9244288224956063,0.9437609841827768,0.9367311072056239,0.9420035149384886,0.9402460456942003,0.9472759226713533,0.9595782073813708,0.9595782073813708,0.9630931458699473,0.9507908611599297,0.9525483304042179,0.9507908611599297,0.9560632688927944,0.9543057996485061,0.945518453427065,0.9437609841827768,0.9472759226713533,0.9349736379613357,0.9543057996485061,0.9560632688927944,0.9543057996485061,0.9543057996485061,0.9648506151142355,0.9367311072056239,0.9490333919156415,0.9420035149384886,0.9543057996485061,0.9648506151142355,0.968365553602812,0.9543057996485061,0.9472759226713533,0.9525483304042179,0.9578207381370826,0.9507908611599297,0.9578207381370826,0.9437609841827768,0.9402460456942003,0.9525483304042179,0.945518453427065,0.9578207381370826,0.9507908611599297,0.9490333919156415,0.9507908611599297,0.9560632688927944,0.9560632688927944,0.961335676625659,0.9648506151142355,0.9507908611599297,0.9543057996485061,0.9578207381370826,0.968365553602812,0.9507908611599297,0.9578207381370826,0.9578207381370826,0.9578207381370826,0.9630931458699473,0.9630931458699473
